5.87524717142018,6.22085460314523,1
3.99452053751732,5.2261042466278,0
6.10813995367956,6.41219706841988,1
3.86809678463277,4.50216583002298,0
7.93956891595149,6.76752040752638,1
3.71692000178045,3.34113077987452,0
2.80672775148991,3.40615853019211,0
6.28025680108489,5.97679538903302,1
7.18316679320322,5.31134744799443,1
6.24145484420881,6.31994475436464,1
5.87012986175694,5.88315629253478,1
6.26164797374167,6.86610680338941,1
6.95368149642502,4.71053568905775,1
2.92009044787478,6.42793877306548,0
5.77268723629907,5.93064777403256,1
3.85877270861484,4.63313284930291,0
3.42837586897027,5.08110861474133,0
6.18587761009958,6.34111004592716,1
4.76876309579245,4.09923984000255,0
5.81291196629668,5.1544218032319,1
4.29432432067077,6.91628936841478,1
7.74222296734732,6.91077230986368,1
3.93400445970324,2.45358166571921,0
3.10588905338783,5.00852696729672,0
3.64882707685218,2.5642569268359,0
6.8000486556713,4.66866842001035,1
2.93305764525751,4.90199382267327,0
3.35642723492036,4.55729953267969,0
4.52811451283758,3.94570755716585,0
3.12874856395821,4.02604597133198,0
4.01097286343738,6.46493785814074,1
6.07867821971209,6.03309889079169,1
3.15073461334401,5.88036577920163,0
3.30907774240903,4.06188727290434,0
6.20912505924431,5.24681138323565,1
3.843823041681,3.82591491988545,0
6.66085599877594,6.42892566394073,1
6.37730746113304,5.02972224026043,1
4.53719770688646,3.03401046185197,0
6.32640642458349,4.66017511538279,0
6.31351536754596,4.99945687453887,1
5.44771111751102,5.47875708659978,1
3.32103249605307,3.73209044882876,0
2.9343964629478,2.13610627535594,0
5.74738240399247,6.34289814388752,1
3.85809987470494,3.84315720975413,0
4.8787396943109,3.77770245376989,0
6.62773477383026,6.24689851195882,1
4.24605206402728,4.14457575468536,1
3.75751390291861,4.01843649954008,0
6.00997523308929,3.57665812687668,1
4.0183118342013,3.79040365202713,0
4.81494822570286,3.89342601639381,0
5.2215813493867,4.37353154854776,0
5.49672739120468,5.03692002079823,1
4.26015243156496,3.39605734466424,0
6.80486168865524,5.4792738107218,1
3.6251075351195,3.78202447259985,0
5.1466388808122,6.74698253013699,1
5.08367546240371,3.1422757692926,0
4.56123316653063,2.35854696007108,0
4.64090873266191,6.48608046067687,1
5.98043045069126,4.44092225848088,1
4.57179432306088,3.83602715336018,0
6.0908775973872,5.27621902976157,1
4.22558725093644,4.02678390579556,0
4.31308288354632,4.36134353514259,0
2.8620992599268,4.39055512788795,0
5.23536951640316,4.06874490654034,0
3.50751849482648,4.59846142696319,0
2.9106444233034,4.36402364515547,0
5.32439807430988,4.2460281273906,0
5.43039636077806,5.06063013483455,1
4.79507223681622,5.64429774684241,1
3.65312638215545,4.27409957323092,0
6.28016093909963,7.000200982644,1
5.09623883207618,2.63078686491704,0
3.14490363346557,3.3524010444601,0
3.819532478183,4.89388491105157,0
6.0000398792602,5.95606486831247,1
2.99430531251836,3.30762557555616,0
3.97218313117721,3.36146913234869,0
5.59374595977746,5.74353959471981,1
5.12722759184038,5.13375393074369,0
3.02870636510767,3.10919940681059,0
5.55336457211928,5.75085646516248,1
5.36951022638524,3.84470117139339,0
4.41604808116437,3.98397771868597,0
4.04103228467902,4.66085023216928,0
6.33817255297638,4.66383944171962,1
1.64457267040408,5.15070423425208,0
5.27300353050054,5.83208213275553,1
5.98331390583872,5.55146800277745,1
6.68618603616428,5.44707269969361,1
6.26897067276339,5.27627675260253,1
3.84606519152939,4.71088834033658,0
6.75256352268171,6.6298766239482,1
3.61907758670474,4.68961728924554,0
5.14935729817515,2.43128000050797,0
4.53131268599656,6.82878072659638,1
4.24281663571948,3.51973875029301,0
6.75937746490482,6.24564953531736,1
6.14596173400479,4.74795518867942,1
6.98774331751262,5.81629883922946,1
5.90576136858563,6.55932826691533,1
5.93236841614582,7.2831570804823,1
4.71071650540611,3.08234391442468,0
7.48687435884456,5.51637592898043,1
3.83222932928901,4.5001522856701,0
5.24163126213485,5.40711512484767,1
7.22405801153928,5.80078020598903,1
3.10389735900502,6.02079975369465,0
6.05295203873969,6.5218847109291,1
4.58150810670659,3.75724726017119,0
4.3010756300674,5.59633087558879,1
6.08268777784852,6.45053356411678,1
6.35950209853348,6.08050668025206,1
5.18804508585589,5.62314406985347,1
6.5189434096389,6.66058171939341,1
5.29930059043466,6.25595930750587,1
4.44202161688978,4.88048817430469,0
6.14658181040115,5.1761859651467,1
4.44222667675564,4.83127252280396,0
